Freq.	V(n005)
7.88860117618517e+03	(3.72379489282696e+01dB,1.79885105004464e+02°)
7.90678627999787e+03	(3.72379489623717e+01dB,1.79884840143635e+02°)
7.92501330480434e+03	(3.72379489966311e+01dB,1.79884574672227e+02°)
7.94328234724243e+03	(3.72379490310487e+01dB,1.79884308588847e+02°)
7.96159350417280e+03	(3.72379490656253e+01dB,1.79884041892076e+02°)
7.97994687267938e+03	(3.72379491003614e+01dB,1.79883774580503e+02°)
7.99834255006990e+03	(3.72379491352577e+01dB,1.79883506652705e+02°)
8.01678063387640e+03	(3.72379491703153e+01dB,1.79883238107273e+02°)
8.03526122185579e+03	(3.72379492055345e+01dB,1.79882968942770e+02°)
8.05378441199028e+03	(3.72379492409164e+01dB,1.79882699157775e+02°)
8.07235030248799e+03	(3.72379492764615e+01dB,1.79882428750862e+02°)
8.09095899178343e+03	(3.72379493121707e+01dB,1.79882157720589e+02°)
8.10961057853802e+03	(3.72379493480449e+01dB,1.79881886065528e+02°)
8.12830516164060e+03	(3.72379493840844e+01dB,1.79881613784228e+02°)
8.14704284020800e+03	(3.72379494202906e+01dB,1.79881340875255e+02°)
8.16582371358553e+03	(3.72379494566636e+01dB,1.79881067337154e+02°)
8.18464788134750e+03	(3.72379494932048e+01dB,1.79880793168485e+02°)
8.20351544329778e+03	(3.72379495299144e+01dB,1.79880518367783e+02°)
8.22242649947031e+03	(3.72379495667935e+01dB,1.79880242933593e+02°)
8.24138115012962e+03	(3.72379496038429e+01dB,1.79879966864463e+02°)
8.26037949577139e+03	(3.72379496410632e+01dB,1.79879690158921e+02°)
8.27942163712294e+03	(3.72379496784554e+01dB,1.79879412815503e+02°)
8.29850767514382e+03	(3.72379497160201e+01dB,1.79879134832741e+02°)
8.31763771102631e+03	(3.72379497537583e+01dB,1.79878856209155e+02°)
8.33681184619594e+03	(3.72379497916706e+01dB,1.79878576943273e+02°)
8.35603018231207e+03	(3.72379498297579e+01dB,1.79878297033614e+02°)
8.37529282126842e+03	(3.72379498680211e+01dB,1.79878016478693e+02°)
8.39459986519356e+03	(3.72379499064609e+01dB,1.79877735277018e+02°)
8.41395141645154e+03	(3.72379499450781e+01dB,1.79877453427103e+02°)
8.43334757764234e+03	(3.72379499838735e+01dB,1.79877170927453e+02°)
8.45278845160249e+03	(3.72379500228480e+01dB,1.79876887776571e+02°)
8.47227414140555e+03	(3.72379500620025e+01dB,1.79876603972955e+02°)
8.49180475036272e+03	(3.72379501013375e+01dB,1.79876319515096e+02°)
8.51138038202335e+03	(3.72379501408542e+01dB,1.79876034401488e+02°)
8.53100114017548e+03	(3.72379501805533e+01dB,1.79875748630627e+02°)
8.55066712884641e+03	(3.72379502204355e+01dB,1.79875462200987e+02°)
8.57037845230328e+03	(3.72379502605020e+01dB,1.79875175111059e+02°)
8.59013521505353e+03	(3.72379503007535e+01dB,1.79874887359313e+02°)
8.60993752184558e+03	(3.72379503411905e+01dB,1.79874598944223e+02°)
8.62978547766928e+03	(3.72379503818143e+01dB,1.79874309864265e+02°)
8.64967918775651e+03	(3.72379504226256e+01dB,1.79874020117908e+02°)
8.66961875758174e+03	(3.72379504636253e+01dB,1.79873729703608e+02°)
8.68960429286259e+03	(3.72379505048143e+01dB,1.79873438619834e+02°)
8.70963589956038e+03	(3.72379505461933e+01dB,1.79873146865031e+02°)
8.72971368388068e+03	(3.72379505877633e+01dB,1.79872854437663e+02°)
8.74983775227393e+03	(3.72379506295252e+01dB,1.79872561336172e+02°)
8.77000821143591e+03	(3.72379506714799e+01dB,1.79872267559010e+02°)
8.79022516830841e+03	(3.72379507136283e+01dB,1.79871973104619e+02°)
8.81048873007970e+03	(3.72379507559711e+01dB,1.79871677971432e+02°)
8.83079900418519e+03	(3.72379507985095e+01dB,1.79871382157891e+02°)
8.85115609830791e+03	(3.72379508412442e+01dB,1.79871085662424e+02°)
8.87156012037917e+03	(3.72379508841760e+01dB,1.79870788483457e+02°)
8.89201117857904e+03	(3.72379509273061e+01dB,1.79870490619417e+02°)
8.91250938133701e+03	(3.72379509706353e+01dB,1.79870192068727e+02°)
8.93305483733251e+03	(3.72379510141645e+01dB,1.79869892829796e+02°)
8.95364765549549e+03	(3.72379510578945e+01dB,1.79869592901049e+02°)
8.97428794500703e+03	(3.72379511018265e+01dB,1.79869292280888e+02°)
8.99497581529990e+03	(3.72379511459612e+01dB,1.79868990967720e+02°)
9.01571137605912e+03	(3.72379511902996e+01dB,1.79868688959947e+02°)
9.03649473722256e+03	(3.72379512348427e+01dB,1.79868386255970e+02°)
9.05732600898155e+03	(3.72379512795914e+01dB,1.79868082854184e+02°)
9.07820530178140e+03	(3.72379513245467e+01dB,1.79867778752978e+02°)
9.09913272632206e+03	(3.72379513697094e+01dB,1.79867473950741e+02°)
9.12010839355864e+03	(3.72379514150806e+01dB,1.79867168445857e+02°)
9.14113241470204e+03	(3.72379514606611e+01dB,1.79866862236705e+02°)
9.16220490121953e+03	(3.72379515064521e+01dB,1.79866555321662e+02°)
9.18332596483535e+03	(3.72379515524545e+01dB,1.79866247699104e+02°)
9.20449571753125e+03	(3.72379515986693e+01dB,1.79865939367398e+02°)
9.22571427154717e+03	(3.72379516450974e+01dB,1.79865630324907e+02°)
9.24698173938176e+03	(3.72379516917396e+01dB,1.79865320569990e+02°)
9.26829823379302e+03	(3.72379517385972e+01dB,1.79865010101011e+02°)
9.28966386779889e+03	(3.72379517856712e+01dB,1.79864698916325e+02°)
9.31107875467783e+03	(3.72379518329624e+01dB,1.79864387014276e+02°)
9.33254300796944e+03	(3.72379518804717e+01dB,1.79864074393209e+02°)
9.35405674147504e+03	(3.72379519282006e+01dB,1.79863761051477e+02°)
9.37562006925833e+03	(3.72379519761496e+01dB,1.79863446987406e+02°)
9.39723310564590e+03	(3.72379520243200e+01dB,1.79863132199337e+02°)
9.41889596522793e+03	(3.72379520727128e+01dB,1.79862816685605e+02°)
9.44060876285875e+03	(3.72379521213288e+01dB,1.79862500444530e+02°)
9.46237161365745e+03	(3.72379521701694e+01dB,1.79862183474439e+02°)
9.48418463300849e+03	(3.72379522192352e+01dB,1.79861865773647e+02°)
9.50604793656233e+03	(3.72379522685276e+01dB,1.79861547340476e+02°)
9.52796164023603e+03	(3.72379523180476e+01dB,1.79861228173231e+02°)
9.54992586021387e+03	(3.72379523677961e+01dB,1.79860908270227e+02°)
9.57194071294795e+03	(3.72379524177742e+01dB,1.79860587629766e+02°)
9.59400631515884e+03	(3.72379524679831e+01dB,1.79860266250144e+02°)
9.61612278383615e+03	(3.72379525184236e+01dB,1.79859944129656e+02°)
9.63829023623921e+03	(3.72379525690971e+01dB,1.79859621266603e+02°)
9.66050878989764e+03	(3.72379526200044e+01dB,1.79859297659263e+02°)
9.68277856261199e+03	(3.72379526711465e+01dB,1.79858973305923e+02°)
9.70509967245440e+03	(3.72379527225250e+01dB,1.79858648204868e+02°)
9.72747223776915e+03	(3.72379527741404e+01dB,1.79858322354368e+02°)
9.74989637717337e+03	(3.72379528259941e+01dB,1.79857995752703e+02°)
9.77237220955760e+03	(3.72379528780871e+01dB,1.79857668398131e+02°)
9.79489985408648e+03	(3.72379529304207e+01dB,1.79857340288929e+02°)
9.81747943019934e+03	(3.72379529829957e+01dB,1.79857011423346e+02°)
9.84011105761083e+03	(3.72379530358136e+01dB,1.79856681799645e+02°)
9.86279485631159e+03	(3.72379530888751e+01dB,1.79856351416074e+02°)
9.88553094656888e+03	(3.72379531421815e+01dB,1.79856020270881e+02°)
9.90831944892716e+03	(3.72379531957340e+01dB,1.79855688362316e+02°)
9.93116048420882e+03	(3.72379532495338e+01dB,1.79855355688618e+02°)
9.95405417351475e+03	(3.72379533035818e+01dB,1.79855022248017e+02°)
9.97700063822501e+03	(3.72379533578792e+01dB,1.79854688038750e+02°)
9.99999999999948e+03	(3.72379534124275e+01dB,1.79854353059044e+02°)
1.00230523807785e+04	(3.72379534672273e+01dB,1.79854017307121e+02°)
1.00461579027834e+04	(3.72379535222801e+01dB,1.79853680781206e+02°)
1.00693166885175e+04	(3.72379535775871e+01dB,1.79853343479510e+02°)
1.00925288607663e+04	(3.72379536331494e+01dB,1.79853005400245e+02°)
1.01157945425985e+04	(3.72379536889680e+01dB,1.79852666541619e+02°)
1.01391138573663e+04	(3.72379537450445e+01dB,1.79852326901839e+02°)
1.01624869287064e+04	(3.72379538013795e+01dB,1.79851986479094e+02°)
1.01859138805406e+04	(3.72379538579748e+01dB,1.79851645271596e+02°)
1.02093948370763e+04	(3.72379539148313e+01dB,1.79851303277517e+02°)
1.02329299228070e+04	(3.72379539719501e+01dB,1.79850960495056e+02°)
1.02565192625135e+04	(3.72379540293326e+01dB,1.79850616922394e+02°)
1.02801629812642e+04	(3.72379540869801e+01dB,1.79850272557703e+02°)
1.03038612044156e+04	(3.72379541448935e+01dB,1.79849927399166e+02°)
1.03276140576134e+04	(3.72379542030743e+01dB,1.79849581444945e+02°)
1.03514216667929e+04	(3.72379542615237e+01dB,1.79849234693213e+02°)
1.03752841581796e+04	(3.72379543202427e+01dB,1.79848887142122e+02°)
1.03992016582900e+04	(3.72379543792330e+01dB,1.79848538789838e+02°)
1.04231742939325e+04	(3.72379544384955e+01dB,1.79848189634513e+02°)
1.04472021922074e+04	(3.72379544980314e+01dB,1.79847839674294e+02°)
1.04712854805084e+04	(3.72379545578422e+01dB,1.79847488907323e+02°)
1.04954242865227e+04	(3.72379546179290e+01dB,1.79847137331741e+02°)
1.05196187382317e+04	(3.72379546782932e+01dB,1.79846784945687e+02°)
1.05438689639120e+04	(3.72379547389360e+01dB,1.79846431747289e+02°)
1.05681750921360e+04	(3.72379547998589e+01dB,1.79846077734679e+02°)
1.05925372517723e+04	(3.72379548610629e+01dB,1.79845722905977e+02°)
1.06169555719867e+04	(3.72379549225493e+01dB,1.79845367259300e+02°)
1.06414301822426e+04	(3.72379549843195e+01dB,1.79845010792765e+02°)
1.06659612123020e+04	(3.72379550463749e+01dB,1.79844653504480e+02°)
1.06905487922260e+04	(3.72379551087167e+01dB,1.79844295392553e+02°)
1.07151930523755e+04	(3.72379551713463e+01dB,1.79843936455087e+02°)
1.07398941234119e+04	(3.72379552342650e+01dB,1.79843576690173e+02°)
1.07646521362978e+04	(3.72379552974740e+01dB,1.79843216095901e+02°)
1.07894672222977e+04	(3.72379553609750e+01dB,1.79842854670373e+02°)
1.08143395129788e+04	(3.72379554247688e+01dB,1.79842492411659e+02°)
1.08392691402115e+04	(3.72379554888572e+01dB,1.79842129317844e+02°)
1.08642562361701e+04	(3.72379555532415e+01dB,1.79841765387003e+02°)
1.08893009333337e+04	(3.72379556179228e+01dB,1.79841400617207e+02°)
1.09144033644870e+04	(3.72379556829027e+01dB,1.79841035006516e+02°)
1.09395636627203e+04	(3.72379557481826e+01dB,1.79840668552999e+02°)
1.09647819614313e+04	(3.72379558137639e+01dB,1.79840301254709e+02°)
1.09900583943246e+04	(3.72379558796477e+01dB,1.79839933109700e+02°)
1.10153930954136e+04	(3.72379559458357e+01dB,1.79839564116019e+02°)
1.10407861990201e+04	(3.72379560123291e+01dB,1.79839194271710e+02°)
1.10662378397761e+04	(3.72379560791296e+01dB,1.79838823574811e+02°)
1.10917481526234e+04	(3.72379561462384e+01dB,1.79838452023362e+02°)
1.11173172728153e+04	(3.72379562136568e+01dB,1.79838079615386e+02°)
1.11429453359167e+04	(3.72379562813865e+01dB,1.79837706348911e+02°)
1.11686324778050e+04	(3.72379563494289e+01dB,1.79837332221960e+02°)
1.11943788346709e+04	(3.72379564177851e+01dB,1.79836957232543e+02°)
1.12201845430190e+04	(3.72379564864571e+01dB,1.79836581378678e+02°)
1.12460497396687e+04	(3.72379565554460e+01dB,1.79836204658370e+02°)
1.12719745617545e+04	(3.72379566247532e+01dB,1.79835827069620e+02°)
1.12979591467274e+04	(3.72379566943807e+01dB,1.79835448610434e+02°)
1.13240036323550e+04	(3.72379567643292e+01dB,1.79835069278790e+02°)
1.13501081567225e+04	(3.72379568346007e+01dB,1.79834689072696e+02°)
1.13762728582337e+04	(3.72379569051966e+01dB,1.79834307990118e+02°)
1.14024978756111e+04	(3.72379569761183e+01dB,1.79833926029046e+02°)
1.14287833478971e+04	(3.72379570473671e+01dB,1.79833543187450e+02°)
1.14551294144547e+04	(3.72379571189451e+01dB,1.79833159463306e+02°)
1.14815362149682e+04	(3.72379571908535e+01dB,1.79832774854577e+02°)
1.15080038894437e+04	(3.72379572630937e+01dB,1.79832389359217e+02°)
1.15345325782103e+04	(3.72379573356673e+01dB,1.79832002975189e+02°)
1.15611224219203e+04	(3.72379574085758e+01dB,1.79831615700441e+02°)
1.15877735615506e+04	(3.72379574818212e+01dB,1.79831227532924e+02°)
1.16144861384028e+04	(3.72379575554042e+01dB,1.79830838470577e+02°)
1.16412602941043e+04	(3.72379576293273e+01dB,1.79830448511339e+02°)
1.16680961706090e+04	(3.72379577035915e+01dB,1.79830057653142e+02°)
1.16949939101981e+04	(3.72379577781981e+01dB,1.79829665893906e+02°)
1.17219536554807e+04	(3.72379578531495e+01dB,1.79829273231565e+02°)
1.17489755493946e+04	(3.72379579284466e+01dB,1.79828879664031e+02°)
1.17760597352074e+04	(3.72379580040914e+01dB,1.79828485189222e+02°)
1.18032063565166e+04	(3.72379580800853e+01dB,1.79828089805035e+02°)
1.18304155572510e+04	(3.72379581564298e+01dB,1.79827693509384e+02°)
1.18576874816709e+04	(3.72379582331270e+01dB,1.79827296300167e+02°)
1.18850222743695e+04	(3.72379583101780e+01dB,1.79826898175278e+02°)
1.19124200802731e+04	(3.72379583875848e+01dB,1.79826499132604e+02°)
1.19398810446421e+04	(3.72379584653488e+01dB,1.79826099170027e+02°)
1.19674053130718e+04	(3.72379585434717e+01dB,1.79825698285430e+02°)
1.19949930314931e+04	(3.72379586219554e+01dB,1.79825296476685e+02°)
1.20226443461735e+04	(3.72379587008012e+01dB,1.79824893741667e+02°)
1.20503594037173e+04	(3.72379587800108e+01dB,1.79824490078229e+02°)
1.20781383510671e+04	(3.72379588595863e+01dB,1.79824085484242e+02°)
1.21059813355041e+04	(3.72379589395289e+01dB,1.79823679957557e+02°)
1.21338885046491e+04	(3.72379590198405e+01dB,1.79823273496023e+02°)
1.21618600064630e+04	(3.72379591005230e+01dB,1.79822866097487e+02°)
1.21898959892480e+04	(3.72379591815777e+01dB,1.79822457759782e+02°)
1.22179966016480e+04	(3.72379592630067e+01dB,1.79822048480757e+02°)
1.22461619926498e+04	(3.72379593448114e+01dB,1.79821638258229e+02°)
1.22743923115834e+04	(3.72379594269938e+01dB,1.79821227090027e+02°)
1.23026877081231e+04	(3.72379595095555e+01dB,1.79820814973974e+02°)
1.23310483322884e+04	(3.72379595924981e+01dB,1.79820401907873e+02°)
1.23594743344444e+04	(3.72379596758236e+01dB,1.79819987889552e+02°)
1.23879658653030e+04	(3.72379597595339e+01dB,1.79819572916804e+02°)
1.24165230759234e+04	(3.72379598436305e+01dB,1.79819156987430e+02°)
1.24451461177131e+04	(3.72379599281152e+01dB,1.79818740099227e+02°)
1.24738351424287e+04	(3.72379600129899e+01dB,1.79818322249984e+02°)
1.25025903021765e+04	(3.72379600982565e+01dB,1.79817903437483e+02°)
1.25314117494134e+04	(3.72379601839166e+01dB,1.79817483659507e+02°)
1.25602996369480e+04	(3.72379602699720e+01dB,1.79817062913829e+02°)
1.25892541179410e+04	(3.72379603564246e+01dB,1.79816641198217e+02°)
1.26182753459060e+04	(3.72379604432765e+01dB,1.79816218510438e+02°)
1.26473634747108e+04	(3.72379605305290e+01dB,1.79815794848243e+02°)
1.26765186585777e+04	(3.72379606181841e+01dB,1.79815370209395e+02°)
1.27057410520847e+04	(3.72379607062441e+01dB,1.79814944591639e+02°)
1.27350308101659e+04	(3.72379607947105e+01dB,1.79814517992714e+02°)
1.27643880881127e+04	(3.72379608835851e+01dB,1.79814090410368e+02°)
1.27938130415745e+04	(3.72379609728698e+01dB,1.79813661842324e+02°)
1.28233058265595e+04	(3.72379610625671e+01dB,1.79813232286314e+02°)
1.28528665994354e+04	(3.72379611526783e+01dB,1.79812801740063e+02°)
1.28824955169306e+04	(3.72379612432052e+01dB,1.79812370201282e+02°)
1.29121927361346e+04	(3.72379613341500e+01dB,1.79811937667687e+02°)
1.29419584144991e+04	(3.72379614255148e+01dB,1.79811504136984e+02°)
1.29717927098388e+04	(3.72379615173011e+01dB,1.79811069606872e+02°)
1.30016957803322e+04	(3.72379616095110e+01dB,1.79810634075051e+02°)
1.30316677845222e+04	(3.72379617021466e+01dB,1.79810197539208e+02°)
1.30617088813177e+04	(3.72379617952100e+01dB,1.79809759997035e+02°)
1.30918192299933e+04	(3.72379618887025e+01dB,1.79809321446199e+02°)
1.31219989901913e+04	(3.72379619826269e+01dB,1.79808881884386e+02°)
1.31522483219216e+04	(3.72379620769846e+01dB,1.79808441309262e+02°)
1.31825673855633e+04	(3.72379621717778e+01dB,1.79807999718490e+02°)
1.32129563418650e+04	(3.72379622670089e+01dB,1.79807557109733e+02°)
1.32434153519459e+04	(3.72379623626794e+01dB,1.79807113480641e+02°)
1.32739445772966e+04	(3.72379624587914e+01dB,1.79806668828858e+02°)
1.33045441797801e+04	(3.72379625553473e+01dB,1.79806223152035e+02°)
1.33352143216325e+04	(3.72379626523485e+01dB,1.79805776447797e+02°)
1.33659551654636e+04	(3.72379627497974e+01dB,1.79805328713786e+02°)
1.33967668742586e+04	(3.72379628476964e+01dB,1.79804879947624e+02°)
1.34276496113779e+04	(3.72379629460472e+01dB,1.79804430146932e+02°)
1.34586035405587e+04	(3.72379630448519e+01dB,1.79803979309324e+02°)
1.34896288259157e+04	(3.72379631441126e+01dB,1.79803527432408e+02°)
1.35207256319420e+04	(3.72379632438315e+01dB,1.79803074513793e+02°)
1.35518941235096e+04	(3.72379633440109e+01dB,1.79802620551080e+02°)
1.35831344658707e+04	(3.72379634446524e+01dB,1.79802165541855e+02°)
1.36144468246587e+04	(3.72379635457587e+01dB,1.79801709483701e+02°)
1.36458313658884e+04	(3.72379636473313e+01dB,1.79801252374207e+02°)
1.36772882559577e+04	(3.72379637493732e+01dB,1.79800794210955e+02°)
1.37088176616477e+04	(3.72379638518856e+01dB,1.79800334991504e+02°)
1.37404197501243e+04	(3.72379639548715e+01dB,1.79799874713426e+02°)
1.37720946889387e+04	(3.72379640583328e+01dB,1.79799413374275e+02°)
1.38038426460280e+04	(3.72379641622716e+01dB,1.79798950971616e+02°)
1.38356637897170e+04	(3.72379642666899e+01dB,1.79798487502986e+02°)
1.38675582887181e+04	(3.72379643715904e+01dB,1.79798022965931e+02°)
1.38995263121327e+04	(3.72379644769751e+01dB,1.79797557357990e+02°)
1.39315680294522e+04	(3.72379645828461e+01dB,1.79797090676690e+02°)
1.39636836105585e+04	(3.72379646892059e+01dB,1.79796622919558e+02°)
1.39958732257254e+04	(3.72379647960567e+01dB,1.79796154084116e+02°)
1.40281370456187e+04	(3.72379649034002e+01dB,1.79795684167878e+02°)
1.40604752412983e+04	(3.72379650112399e+01dB,1.79795213168354e+02°)
1.40928879842179e+04	(3.72379651195769e+01dB,1.79794741083038e+02°)
1.41253754462267e+04	(3.72379652284143e+01dB,1.79794267909439e+02°)
1.41579377995700e+04	(3.72379653377537e+01dB,1.79793793645038e+02°)
1.41905752168901e+04	(3.72379654475979e+01dB,1.79793318287325e+02°)
1.42232878712274e+04	(3.72379655579491e+01dB,1.79792841833780e+02°)
1.42560759360210e+04	(3.72379656688096e+01dB,1.79792364281874e+02°)
1.42889395851102e+04	(3.72379657801818e+01dB,1.79791885629072e+02°)
1.43218789927346e+04	(3.72379658920683e+01dB,1.79791405872846e+02°)
1.43548943335357e+04	(3.72379660044711e+01dB,1.79790925010647e+02°)
1.43879857825576e+04	(3.72379661173929e+01dB,1.79790443039925e+02°)
1.44211535152478e+04	(3.72379662308355e+01dB,1.79789959958120e+02°)
1.44543977074584e+04	(3.72379663448019e+01dB,1.79789475762677e+02°)
1.44877185354467e+04	(3.72379664592944e+01dB,1.79788990451027e+02°)
1.45211161758766e+04	(3.72379665743154e+01dB,1.79788504020600e+02°)
1.45545908058188e+04	(3.72379666898672e+01dB,1.79788016468805e+02°)
1.45881426027526e+04	(3.72379668059523e+01dB,1.79787527793068e+02°)
1.46217717445663e+04	(3.72379669225733e+01dB,1.79787037990795e+02°)
1.46554784095582e+04	(3.72379670397326e+01dB,1.79786547059388e+02°)
1.46892627764378e+04	(3.72379671574328e+01dB,1.79786054996245e+02°)
1.47231250243263e+04	(3.72379672756761e+01dB,1.79785561798759e+02°)
1.47570653327581e+04	(3.72379673944654e+01dB,1.79785067464309e+02°)
1.47910838816812e+04	(3.72379675138026e+01dB,1.79784571990278e+02°)
1.48251808514586e+04	(3.72379676336911e+01dB,1.79784075374039e+02°)
1.48593564228692e+04	(3.72379677541326e+01dB,1.79783577612953e+02°)
1.48936107771082e+04	(3.72379678751302e+01dB,1.79783078704394e+02°)
1.49279440957891e+04	(3.72379679966863e+01dB,1.79782578645703e+02°)
1.49623565609434e+04	(3.72379681188035e+01dB,1.79782077434238e+02°)
1.49968483550228e+04	(3.72379682414843e+01dB,1.79781575067334e+02°)
1.50314196608993e+04	(3.72379683647312e+01dB,1.79781071542324e+02°)
1.50660706618665e+04	(3.72379684885472e+01dB,1.79780566856555e+02°)
1.51008015416406e+04	(3.72379686129345e+01dB,1.79780061007334e+02°)
1.51356124843612e+04	(3.72379687378962e+01dB,1.79779553991989e+02°)
1.51705036745924e+04	(3.72379688634344e+01dB,1.79779045807823e+02°)
1.52054752973240e+04	(3.72379689895522e+01dB,1.79778536452155e+02°)
1.52405275379720e+04	(3.72379691162522e+01dB,1.79778025922269e+02°)
1.52756605823798e+04	(3.72379692435369e+01dB,1.79777514215464e+02°)
1.53108746168194e+04	(3.72379693714092e+01dB,1.79777001329030e+02°)
1.53461698279920e+04	(3.72379694998718e+01dB,1.79776487260248e+02°)
1.53815464030294e+04	(3.72379696289270e+01dB,1.79775972006381e+02°)
1.54170045294946e+04	(3.72379697585782e+01dB,1.79775455564707e+02°)
1.54525443953832e+04	(3.72379698888276e+01dB,1.79774937932486e+02°)
1.54881661891239e+04	(3.72379700196784e+01dB,1.79774419106973e+02°)
1.55238700995799e+04	(3.72379701511332e+01dB,1.79773899085423e+02°)
1.55596563160498e+04	(3.72379702831945e+01dB,1.79773377865067e+02°)
1.55955250282686e+04	(3.72379704158657e+01dB,1.79772855443148e+02°)
1.56314764264086e+04	(3.72379705491491e+01dB,1.79772331816894e+02°)
1.56675107010805e+04	(3.72379706830477e+01dB,1.79771806983530e+02°)
1.57036280433346e+04	(3.72379708175642e+01dB,1.79771280940273e+02°)
1.57398286446612e+04	(3.72379709527019e+01dB,1.79770753684330e+02°)
1.57761126969925e+04	(3.72379710884630e+01dB,1.79770225212908e+02°)
1.58124803927029e+04	(3.72379712248510e+01dB,1.79769695523212e+02°)
1.58489319246102e+04	(3.72379713618683e+01dB,1.79769164612418e+02°)
1.58854674859768e+04	(3.72379714995187e+01dB,1.79768632477728e+02°)
1.59220872705107e+04	(3.72379716378035e+01dB,1.79768099116305e+02°)
1.59587914723663e+04	(3.72379717767272e+01dB,1.79767564525334e+02°)
1.59955802861457e+04	(3.72379719162917e+01dB,1.79767028701970e+02°)
1.60324539068994e+04	(3.72379720565009e+01dB,1.79766491643377e+02°)
1.60694125301278e+04	(3.72379721973570e+01dB,1.79765953346712e+02°)
1.61064563517817e+04	(3.72379723388633e+01dB,1.79765413809109e+02°)
1.61435855682639e+04	(3.72379724810225e+01dB,1.79764873027707e+02°)
1.61808003764296e+04	(3.72379726238380e+01dB,1.79764330999654e+02°)
1.62181009735883e+04	(3.72379727673127e+01dB,1.79763787722065e+02°)
1.62554875575038e+04	(3.72379729114501e+01dB,1.79763243192065e+02°)
1.62929603263962e+04	(3.72379730562521e+01dB,1.79762697406754e+02°)
1.63305194789423e+04	(3.72379732017227e+01dB,1.79762150363250e+02°)
1.63681652142771e+04	(3.72379733478650e+01dB,1.79761602058647e+02°)
1.64058977319944e+04	(3.72379734946817e+01dB,1.79761052490046e+02°)
1.64437172321483e+04	(3.72379736421758e+01dB,1.79760501654520e+02°)
1.64816239152540e+04	(3.72379737903511e+01dB,1.79759949549160e+02°)
1.65196179822891e+04	(3.72379739392104e+01dB,1.79759396171034e+02°)
1.65576996346942e+04	(3.72379740887562e+01dB,1.79758841517202e+02°)
1.65958690743746e+04	(3.72379742389928e+01dB,1.79758285584735e+02°)
1.66341265037006e+04	(3.72379743899229e+01dB,1.79757728370679e+02°)
1.66724721255096e+04	(3.72379745415492e+01dB,1.79757169872070e+02°)
1.67109061431060e+04	(3.72379746938755e+01dB,1.79756610085957e+02°)
1.67494287602633e+04	(3.72379748469053e+01dB,1.79756049009377e+02°)
1.67880401812245e+04	(3.72379750006409e+01dB,1.79755486639338e+02°)
1.68267406107036e+04	(3.72379751550862e+01dB,1.79754922972875e+02°)
1.68655302538863e+04	(3.72379753102444e+01dB,1.79754358006999e+02°)
1.69044093164316e+04	(3.72379754661193e+01dB,1.79753791738694e+02°)
1.69433780044722e+04	(3.72379756227131e+01dB,1.79753224164976e+02°)
1.69824365246164e+04	(3.72379757800300e+01dB,1.79752655282831e+02°)
1.70215850839484e+04	(3.72379759380725e+01dB,1.79752085089241e+02°)
1.70608238900301e+04	(3.72379760968450e+01dB,1.79751513581186e+02°)
1.71001531509018e+04	(3.72379762563501e+01dB,1.79750940755631e+02°)
1.71395730750832e+04	(3.72379764165915e+01dB,1.79750366609541e+02°)
1.71790838715748e+04	(3.72379765775726e+01dB,1.79749791139873e+02°)
1.72186857498590e+04	(3.72379767392963e+01dB,1.79749214343569e+02°)
1.72583789199009e+04	(3.72379769017674e+01dB,1.79748636217584e+02°)
1.72981635921499e+04	(3.72379770649877e+01dB,1.79748056758836e+02°)
1.73380399775403e+04	(3.72379772289614e+01dB,1.79747475964263e+02°)
1.73780082874926e+04	(3.72379773936921e+01dB,1.79746893830784e+02°)
1.74180687339150e+04	(3.72379775591834e+01dB,1.79746310355309e+02°)
1.74582215292039e+04	(3.72379777254382e+01dB,1.79745725534748e+02°)
1.74984668862454e+04	(3.72379778924604e+01dB,1.79745139365998e+02°)
1.75388050184165e+04	(3.72379780602536e+01dB,1.79744551845945e+02°)
1.75792361395858e+04	(3.72379782288216e+01dB,1.79743962971489e+02°)
1.76197604641152e+04	(3.72379783981671e+01dB,1.79743372739484e+02°)
1.76603782068605e+04	(3.72379785682944e+01dB,1.79742781146826e+02°)
1.77010895831731e+04	(3.72379787392071e+01dB,1.79742188190361e+02°)
1.77418948089005e+04	(3.72379789109087e+01dB,1.79741593866960e+02°)
1.77827941003881e+04	(3.72379790834030e+01dB,1.79740998173451e+02°)
1.78237876744797e+04	(3.72379792566930e+01dB,1.79740401106684e+02°)
1.78648757485193e+04	(3.72379794307832e+01dB,1.79739802663507e+02°)
1.79060585403518e+04	(3.72379796056769e+01dB,1.79739202840728e+02°)
1.79473362683241e+04	(3.72379797813778e+01dB,1.79738601635174e+02°)
1.79887091512867e+04	(3.72379799578898e+01dB,1.79737999043660e+02°)
1.80301774085945e+04	(3.72379801352163e+01dB,1.79737395062980e+02°)
1.80717412601081e+04	(3.72379803133615e+01dB,1.79736789689941e+02°)
1.81134009261948e+04	(3.72379804923290e+01dB,1.79736182921335e+02°)
1.81551566277302e+04	(3.72379806721220e+01dB,1.79735574753934e+02°)
1.81970085860986e+04	(3.72379808527455e+01dB,1.79734965184520e+02°)
1.82389570231952e+04	(3.72379810342026e+01dB,1.79734354209865e+02°)
1.82810021614262e+04	(3.72379812164968e+01dB,1.79733741826715e+02°)
1.83231442237109e+04	(3.72379813996330e+01dB,1.79733128031843e+02°)
1.83653834334823e+04	(3.72379815836141e+01dB,1.79732512821976e+02°)
