;Scopy version,f4beeb1
;Exported on,Friday December 06/12/2024
;Device,M2K
;Nr of samples,1000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
95,2619.52,-25.8213,0.0413816
96,2646.21,-25.8283,0.0234711
97,2673.17,-25.825,-0.222125
98,2700.41,-25.814,-0.501032
99,2727.92,-25.8265,0.327542
100,2755.71,-25.823,0.109765
101,2783.79,-25.8306,-0.0382896
102,2812.15,-25.8247,0.016353
103,2840.8,-25.823,0.293043
104,2869.75,-25.8251,0.221321
105,2898.98,-25.8263,-0.368558
106,2928.52,-25.8101,-0.374836
107,2958.36,-25.8198,-0.0370196
108,2988.5,-25.8141,-0.0772048
109,3018.95,-25.8208,0.18968
110,3049.7,-25.8336,0.0468351
111,3080.78,-25.8325,-0.224598
112,3112.16,-25.8119,-0.437818
113,3143.87,-25.8076,-0.0570439
114,3175.9,-25.8108,-0.52177
115,3208.26,-25.8171,-0.0155296
116,3240.95,-25.8219,-0.200206
117,3273.97,-25.8104,-0.190194
118,3307.32,-25.8136,-0.156332
119,3341.02,-25.8201,0.214832
120,3375.06,-25.8316,-0.0310098
121,3409.44,-25.8172,-0.169435
122,3444.18,-25.811,-0.349678
123,3479.27,-25.8273,-0.170321
124,3514.72,-25.8296,0.189043
125,3550.53,-25.8203,-0.377073
126,3586.7,-25.8296,0.0467152
127,3623.24,-25.8151,0.0319186
128,3660.16,-25.8399,-0.197484
129,3697.45,-25.8396,0.22117
130,3735.12,-25.8529,-0.36028
131,3773.17,-25.8139,-0.27467
132,3811.62,-25.8355,-0.192848
133,3850.45,-25.8278,-0.276155
134,3889.68,-25.8133,0.0278583
135,3929.31,-25.8641,-0.0986401
136,3969.34,-25.841,-0.346532
137,4009.78,-25.8441,-0.442521
138,4050.64,-25.8436,0.287454
139,4091.91,-25.8911,-0.149957
140,4133.6,-25.8786,-0.051589
141,4175.71,-25.8785,-0.342759
142,4218.25,-25.8922,-0.714909
143,4261.23,-25.8604,-0.436319
144,4304.64,-25.8788,0.0641973
145,4348.5,-25.892,-0.194561
146,4392.81,-25.9031,-0.634577
147,4437.56,-25.8731,0.139926
148,4482.77,-25.897,-0.659598
149,4528.44,-25.9274,-0.539606
150,4574.58,-25.9378,-0.115367
151,4621.19,-25.9527,0.133242
152,4668.27,-25.9402,-0.691456
153,4715.83,-25.9386,-0.379301
154,4763.88,-25.9302,0.541955
155,4812.41,-25.9447,-0.246545
156,4861.45,-25.9534,-0.0361756
157,4910.98,-25.9774,-0.00829571
158,4961.01,-25.9854,-0.278834
159,5011.55,-25.9995,-0.396679
160,5062.61,-25.9968,-0.66294
161,5114.19,-25.9993,-0.174376
162,5166.3,-26.0058,-0.222147
163,5218.93,-26.0081,-0.121204
164,5272.11,-26.0074,-0.973825
165,5325.82,-26.0226,-0.24236
166,5380.08,-25.9938,0.230335
167,5434.9,-26.0136,-0.239437
168,5490.27,-26.0251,-0.427748
169,5546.2,-26.0127,0.612241
170,5602.71,-26.0314,-0.510882
171,5659.79,-26.0298,-0.123233
172,5717.46,-26.0477,0.164017
173,5775.71,-26.0438,-0.069758
174,5834.55,-26.0196,-0.429009
175,5894,-26.051,0.329714
176,5954.05,-26.0706,-0.05983
177,6014.71,-26.0455,-0.238734
178,6075.99,-26.0622,-0.104663
179,6137.89,-26.0595,0.327057
180,6200.43,-26.084,-0.194318
181,6263.6,-26.09,0.137274
182,6327.41,-26.071,-0.186946
183,6391.88,-26.0657,0.0556953
184,6457,-26.0822,0.579812
185,6522.79,-26.0918,0.0755237
186,6589.25,-26.0555,0.0239203
187,6656.38,-26.0712,0.156823
188,6724.2,-26.087,0.51233
189,6792.7,-26.1272,0.175916
190,6861.91,-26.0644,0.435841
191,6931.82,-26.1152,0.0921825
192,7002.45,-26.1228,-0.184253
193,7073.79,-26.1096,-0.550021
194,7145.86,-26.1239,-1.0365
195,7218.66,-26.1141,0.249132
196,7292.21,-26.1046,-0.20404
197,7366.5,-26.0853,0.0679091
198,7441.56,-26.0918,-0.38488
199,7517.37,-26.0731,-0.277811
200,7593.96,-26.0878,-0.311161
201,7671.33,-26.0818,-0.198547
202,7749.49,-26.0754,0.0285182
203,7828.44,-26.0574,0.417569
204,7908.2,-26.072,0.241196
205,7988.77,-26.0439,-0.273851
206,8070.17,-26.0862,-0.0597138
207,8152.39,-26.0259,0.0675022
208,8235.45,-26.0053,-0.326244
209,8319.35,-25.9992,-0.220975
210,8404.11,-25.9774,-0.0751158
211,8489.74,-25.9802,-0.450806
212,8576.23,-25.9777,-0.44584
213,8663.61,-25.932,-0.121471
214,8751.88,-25.9579,-0.219314
215,8841.05,-25.9375,-0.0991575
216,8931.12,-25.9048,0.0558152
217,9022.11,-25.9311,0.314347
218,9114.03,-25.9253,1.07916
219,9206.89,-25.9018,-0.67183
220,9300.69,-25.8834,0.00617898
221,9395.45,-25.9141,-0.305852
222,9491.18,-25.8887,0.356477
223,9587.87,-25.9021,-0.529742
224,9685.56,-25.8827,0.0974804
225,9784.24,-25.8887,0.447786
226,9883.92,-25.8646,-0.0168949
227,9984.62,-25.882,-0.0095538
228,10086.4,-25.7607,-0.00382829
229,10189.1,-25.7673,-0.0751599
230,10292.9,-25.7637,-0.188381
231,10397.8,-25.7711,0.277125
232,10503.7,-25.7637,-0.154509
233,10610.7,-25.7705,0.166204
234,10718.8,-25.7601,-0.168392
235,10828.1,-25.7435,0.0459284
236,10938.4,-25.752,-0.042092
237,11049.8,-25.765,-0.0962889
238,11162.4,-25.7623,0.258258
239,11276.1,-25.7722,0.128245
240,11391,-25.7723,-0.130391
241,11507.1,-25.8066,0.100267
242,11624.3,-25.7802,-0.0322331
243,11742.7,-25.7828,-0.108391
244,11862.4,-25.783,-0.138044
245,11983.2,-25.7884,-0.00497005
246,12105.3,-25.7876,-0.175129
247,12228.7,-25.7841,-0.124068
248,12353.2,-25.7971,0.0163255
249,12479.1,-25.7941,-0.105304
250,12606.2,-25.7801,-0.190098
251,12734.7,-25.7964,0.0174474
252,12864.4,-25.8078,-0.0972685
253,12995.5,-25.7957,-0.12008
254,13127.9,-25.7996,-0.0753169
255,13261.6,-25.7692,-0.388408
256,13396.8,-25.783,-0.168088
257,13533.2,-25.7919,-0.332223
258,13671.1,-25.8101,0.205962
259,13810.4,-25.8188,0.119923
260,13951.1,-25.8328,0.254753
261,14093.3,-25.7961,0.194382
262,14236.8,-25.8095,-0.248594
263,14381.9,-25.7956,-0.0761529
264,14528.4,-25.7883,-0.345219
265,14676.4,-25.8051,0.0679082
266,14826,-25.7913,0.0334599
267,14977,-25.8153,-0.191663
268,15129.6,-25.821,-0.0275186
269,15283.8,-25.7953,-0.259968
270,15439.5,-25.8187,-0.0392367
271,15596.8,-25.823,0.19705
272,15755.7,-25.8372,-0.0252799
273,15916.2,-25.8257,-0.257366
274,16078.4,-25.8151,0.00474292
275,16242.2,-25.8081,-0.14112
276,16407.7,-25.8248,-0.101103
277,16574.8,-25.818,0.0592116
278,16743.7,-25.8176,0.00150757
279,16914.3,-25.8206,-0.262115
280,17086.6,-25.8314,-0.00567521
281,17260.7,-25.8251,-0.105137
282,17436.5,-25.8193,-0.199344
283,17614.2,-25.832,-0.0876939
284,17793.7,-25.8321,-0.116917
285,17974.9,-25.8341,-0.466407
286,18158.1,-25.8442,-0.369314
287,18343.1,-25.8269,-0.0988167
288,18530,-25.8311,-0.282273
289,18718.8,-25.8208,-0.127022
290,18909.5,-25.832,-0.416041
291,19102.1,-25.8221,-0.36069
292,19296.7,-25.8241,-0.255861
293,19493.3,-25.8313,-0.181373
294,19691.9,-25.8407,-0.230864
295,19892.6,-25.8271,-0.0263919
296,20095.2,-25.8428,0.0588071
297,20300,-25.8374,0.155323
298,20506.8,-25.8384,-0.329972
299,20715.7,-25.8347,-0.214515
300,20926.8,-25.8584,-0.181368
301,21140,-25.8467,-0.380983
302,21355.4,-25.8562,-0.0702708
303,21573,-25.8325,-0.369074
304,21792.8,-25.8386,-0.58479
305,22014.8,-25.8451,-0.459359
306,22239.1,-25.8415,0.0238139
307,22465.7,-25.8428,-0.264058
308,22694.5,-25.8438,-0.178961
309,22925.8,-25.8554,0.0712113
310,23159.3,-25.845,-0.280453
311,23395.3,-25.8451,-0.171485
312,23633.7,-25.865,-0.237296
313,23874.4,-25.8191,0.172118
314,24117.7,-25.8459,0.110515
315,24363.4,-25.8245,0.121511
316,24611.6,-25.8448,-0.0276324
317,24862.4,-25.8699,-0.170311
318,25115.7,-25.8563,0.0490386
319,25371.6,-25.8651,-0.337038
320,25630.1,-25.8585,0.117711
321,25891.2,-25.8647,0.0649288
322,26155,-25.8725,0.238257
323,26421.4,-25.8478,0.195796
324,26690.6,-25.8786,-0.0299965
325,26962.6,-25.87,-0.00520417
326,27237.3,-25.8706,-0.310365
327,27514.8,-25.884,-0.321884
328,27795.1,-25.8707,0.157245
329,28078.3,-25.8691,-0.0350756
330,28364.4,-25.8833,-0.189891
331,28653.3,-25.8731,-0.0603068
332,28945.3,-25.9017,-0.109817
333,29240.2,-25.8943,0.128422
334,29538.1,-25.8921,-0.18389
335,29839,-25.8813,-0.720649
336,30143,-25.8858,-0.565777
337,30450.1,-25.8608,0.0457766
338,30760.4,-25.8724,-0.338658
339,31073.8,-25.8883,-0.0884023
340,31390.4,-25.8582,-0.51537
341,31710.2,-25.8838,-0.406603
342,32033.3,-25.8878,0.0860952
343,32359.6,-25.8863,-0.330546
344,32689.3,-25.8918,-0.477406
345,33022.4,-25.9033,-0.526055
346,33358.8,-25.8898,-0.577399
347,33698.7,-25.8863,-0.0915694
348,34042,-25.8925,-0.223188
349,34388.8,-25.928,-0.647607
350,34739.2,-25.8678,0.206758
351,35093.1,-25.9063,-0.197909
352,35450.7,-25.9024,-0.232092
353,35811.9,-25.9074,-0.281682
354,36176.7,-25.9044,0.278083
355,36545.3,-25.9195,-0.361942
356,36917.6,-25.884,-0.101588
357,37293.8,-25.9192,-0.167319
358,37673.7,-25.9055,-0.486939
359,38057.6,-25.9064,-0.47555
360,38445.3,-25.9167,-0.0185014
361,38837,-25.9313,-0.132377
362,39232.7,-25.9216,0.0787014
363,39632.4,-25.9144,-0.473664
364,40036.2,-25.9144,-0.225156
365,40444.1,-25.9466,0.036257
366,40856.1,-25.9493,-0.595245
367,41272.4,-25.9436,0.153676
368,41692.9,-25.945,-0.249874
369,42117.7,-25.9432,-0.313795
370,42546.8,-25.9518,-0.635942
371,42980.3,-25.9485,0.111942
372,43418.2,-25.9664,0.0891962
373,43860.5,-25.9764,0.588658
374,44307.4,-25.9662,-0.146093
375,44758.8,-25.9843,-0.119372
376,45214.8,-25.9653,-0.224613
377,45675.5,-25.9507,-0.0172687
378,46140.8,-25.9627,-0.0595637
379,46610.9,-25.9827,-0.353216
380,47085.8,-26.0021,0.0117236
381,47565.5,-25.9857,0.0304871
382,48050.2,-26.0161,-0.521433
383,48539.7,-26.0009,-0.291291
384,49034.2,-25.9835,-0.310316
385,49533.8,-25.9905,0.0830195
386,50038.5,-25.9971,-0.274715
387,50548.3,-26.0186,0.131774
388,51063.3,-26.0264,-0.695766
389,51583.5,-26.0256,-0.38821
390,52109.1,-26.0222,-0.142153
391,52640,-25.9819,-0.174241
392,53176.3,-25.9819,0.00691457
393,53718.1,-25.9871,-0.564423
394,54265.4,-26.0266,-0.348226
395,54818.3,-26.0401,-0.57238
396,55376.8,-26.0268,0.0897888
397,55941,-25.9925,-0.181628
398,56510.9,-25.993,-0.149357
399,57086.7,-26.0055,0.165639
400,57668.3,-26.0431,0.0562941
401,58255.8,-26.0172,-0.0305898
402,58849.3,-26.0044,-0.426473
403,59448.9,-26.0136,-0.0500857
404,60054.6,-26.0151,-0.26136
405,60666.5,-26.0791,0.590651
406,61284.5,-25.9956,0.392419
407,61908.9,-26.0259,-0.447481
408,62539.7,-25.9983,-1.28394
409,63176.9,-26.0352,-0.202591
410,63820.5,-26.055,-0.231621
411,64470.7,-26.0146,-0.00793166
412,65127.6,-26.0342,-0.00148977
413,65791.1,-26.0339,0.027134
414,66461.4,-26.0485,0.119111
415,67138.6,-26.0095,-0.236326
416,67822.6,-26.0257,0.00897348
417,68513.6,-26.0208,0.0269578
418,69211.6,-26.0356,-0.544684
419,69916.8,-26.0294,0.219317
420,70629.1,-26.0465,-0.567845
421,71348.7,-25.9784,-0.0172786
422,72075.6,-25.9634,-0.00488084
423,72810,-25.9672,0.113254
424,73551.8,-25.9663,-0.55129
425,74301.1,-25.9869,-0.266127
426,75058.1,-25.9933,-0.347458
427,75822.9,-26.0314,-0.398269
428,76595.4,-26.0155,0.485217
429,77375.7,-25.9615,-0.473883
430,78164.1,-25.9601,-0.91869
431,78960.4,-25.9719,-1.1388
432,79764.9,-25.9863,-0.601808
433,80577.6,-25.9716,-0.711443
434,81398.5,-25.9415,-0.917878
435,82227.8,-25.9532,0.408888
436,83065.6,-25.936,0.586772
437,83911.9,-25.9419,0.103155
438,84766.8,-25.9111,-0.387786
439,85630.5,-25.8959,-0.0642773
440,86502.9,-25.9084,-0.122106
441,87384.2,-25.8986,-0.0713219
442,88274.5,-25.9221,1.01696
443,89173.9,-25.9079,-0.0896306
444,90082.4,-25.9008,0.497674
445,91000.2,-25.8547,-0.087398
446,91927.3,-25.8566,-0.52124
447,92863.9,-25.9071,0.00878993
448,93810.1,-25.8981,0.265456
449,94765.8,-25.8464,-0.381686
450,95731.3,-25.8798,-0.266323
451,96706.7,-25.9036,-0.899041
452,97691.9,-25.9158,0.128898
453,98687.3,-25.878,-0.183608
454,99692.7,-25.8759,0.0947558
455,100708,-25.8356,-0.476065
456,101734,-25.8428,-0.0503544
457,102771,-25.8323,-0.188644
458,103818,-25.8267,-0.219059
459,104876,-25.829,-0.348616
460,105944,-25.8481,-0.427372
461,107024,-25.854,-0.40175
462,108114,-25.8439,0.25277
463,109216,-25.8517,-0.753472
464,110328,-25.8571,-0.0438032
465,111452,-25.8776,-0.472086
466,112588,-25.8626,-0.134545
467,113735,-25.8671,-0.232857
468,114894,-25.844,-0.0862843
469,116064,-25.8647,-0.196153
470,117247,-25.8809,-0.736267
471,118441,-25.8801,0.574749
472,119648,-25.8539,-0.494991
473,120867,-25.8578,-0.217668
474,122098,-25.8416,-0.159573
475,123342,-25.8514,-0.288769
476,124599,-25.8766,0.243891
477,125869,-25.8644,-0.366919
478,127151,-25.8564,0.108281
479,128446,-25.8625,0.0396281
480,129755,-25.8627,0.186976
481,131077,-25.874,-0.248476
482,132413,-25.8658,-0.282764
483,133762,-25.8549,0.145385
484,135124,-25.8691,-0.425222
485,136501,-25.8582,-0.911802
486,137892,-25.8522,-0.27031
487,139297,-25.8521,0.172475
488,140716,-25.8708,-0.0324463
489,142150,-25.8503,-0.3687
490,143598,-25.8677,-0.591592
491,145061,-25.8484,-0.141074
492,146539,-25.8645,-0.182421
493,148032,-25.8654,0.16361
494,149540,-25.8449,0.0873246
495,151063,-25.8675,-0.26221
496,152603,-25.8376,0.205663
497,154157,-25.8548,-0.193
498,155728,-25.8561,-0.144297
499,157315,-25.8619,0.256533
500,158917,-25.8559,-0.847872
501,160536,-25.8627,0.116101
502,162172,-25.8718,-0.106794
503,163824,-25.8634,-0.418558
504,165493,-25.8237,-0.367086
505,167179,-25.874,-0.319385
506,168883,-25.8666,-0.603717
507,170603,-25.8479,-0.689717
508,172342,-25.8616,0.0220004
509,174097,-25.8703,-0.61939
510,175871,-25.8506,-0.217931
511,177663,-25.8503,-0.576565
512,179473,-25.8563,-0.346067
513,181302,-25.8522,-0.113666
514,183149,-25.8713,-0.654308
515,185015,-25.8913,-0.439839
516,186900,-25.8704,-0.38962
517,188804,-25.8834,-0.0883224
518,190728,-25.8673,-0.115722
519,192671,-25.8748,-0.485901
520,194634,-25.8513,-0.214449
521,196617,-25.896,-0.349515
522,198620,-25.8731,-0.088895
523,200643,-25.8529,0.0658354
524,202688,-25.8758,-0.0363035
525,204753,-25.886,-0.224889
526,206839,-25.8798,-0.530759
527,208946,-25.8807,0.0608077
528,211075,-25.8752,-0.316403
529,213225,-25.8561,-0.313874
530,215398,-25.8837,-0.731181
531,217592,-25.8677,-0.0698663
532,219809,-25.8814,-0.0868603
533,222049,-25.8885,-0.386741
534,224311,-25.9101,-0.104889
535,226596,-25.8882,-0.559894
536,228905,-25.8814,-0.0789959
537,231237,-25.8763,-0.252989
538,233593,-25.8692,-0.827331
539,235973,-25.8941,-0.52086
540,238377,-25.8748,-0.26404
541,240806,-25.8813,-0.778551
542,243259,-25.8849,-0.441836
543,245738,-25.8996,-0.694852
544,248241,-25.8806,-0.266639
545,250771,-25.891,-0.432059
546,253326,-25.896,-0.221986
547,255906,-25.8952,-0.417399
548,258514,-25.8747,-1.54667
549,261148,-25.9053,-0.526405
550,263808,-25.8691,-0.151886
551,266496,-25.9266,0.33363
552,269211,-25.8909,-0.599908
553,271954,-25.9214,0.176061
554,274725,-25.9156,-0.658246
555,277524,-25.8613,0.115369
556,280351,-25.9037,-1.02381
557,283207,-25.8743,-0.877369
558,286093,-25.8833,0.100464
559,289008,-25.8925,-0.570591
560,291952,-25.8917,-0.424578
561,294927,-25.897,-0.732138
562,297931,-25.9324,-0.97596
563,300967,-25.8981,-0.63746
564,304033,-25.8974,-0.373637
565,307131,-25.9216,-1.06493
566,310260,-25.9385,-0.917141
567,313421,-25.9117,-0.482609
568,316614,-25.9095,-0.305104
569,319840,-25.8996,-0.698545
570,323099,-25.9126,-1.00048
571,326390,-25.9094,-0.329717
572,329716,-25.9066,-0.307762
573,333075,-25.9203,-0.850955
574,336469,-25.9139,-0.516308
575,339897,-25.8922,-0.724827
576,343360,-25.9211,-1.04888
577,346858,-25.9308,-0.264758
578,350392,-25.9166,-0.709355
579,353962,-25.9134,-0.304487
580,357568,-25.8907,0.247057
581,361211,-25.9383,-0.381349
582,364891,-25.9335,-0.349402
583,368609,-25.8912,-0.516657
584,372364,-25.9202,-0.667095
585,376158,-25.9137,-0.399107
586,379990,-25.8866,-0.0256276
587,383862,-25.9399,-0.424407
588,387773,-25.9151,-0.316816
589,391724,-25.9375,-0.196926
590,395715,-25.9505,-0.742505
591,399746,-25.9398,-0.153139
592,403819,-25.8996,-0.625541
593,407933,-25.8844,-0.656411
594,412089,-25.895,-0.398088
595,416288,-25.9142,-0.443023
596,420529,-25.9404,-0.721253
597,424814,-25.9088,-0.00725669
598,429142,-25.9528,-1.16569
599,433514,-25.9227,-0.773618
600,437931,-25.8888,-1.12074
601,442392,-25.9533,-0.94039
602,446900,-25.9527,0.406928
603,451453,-25.936,-0.0775177
604,456052,-25.9442,-0.688455
605,460699,-25.949,-0.46234
606,465393,-25.971,-1.58382
607,470134,-25.9126,-0.452918
608,474924,-25.9852,-1.36572
609,479763,-25.8841,-0.490912
610,484651,-25.9624,0.0848032
611,489588,-25.9429,-0.726704
612,494577,-25.9386,-0.119996
613,499615,-25.9566,-1.06524
614,504706,-25.9684,0.0749076
615,509848,-25.999,-0.907733
616,515042,-25.982,-0.116934
617,520290,-25.9436,-1.41496
618,525591,-25.9073,-0.733934
619,530945,-25.95,-1.24824
620,536355,-25.9778,-0.081319
621,541819,-25.9419,-0.538086
622,547340,-25.9923,-1.18515
623,552916,-26.0246,-1.87086
624,558549,-26.03,-0.751591
625,564240,-25.9918,-1.38231
626,569989,-25.9935,-1.11765
627,575796,-25.967,-1.59287
628,581662,-25.9696,-0.96615
629,587589,-25.9699,-1.1738
630,593575,-26.0141,-0.966604
631,599623,-26.0243,-1.07912
632,605732,-25.99,-0.906616
633,611903,-26.0448,-0.942388
634,618137,-26.0036,-1.38409
635,624435,-25.9776,-1.88121
636,630797,-26.0099,-1.18281
637,637224,-26.0183,-1.44351
638,643716,-26.0364,-1.23881
639,650275,-25.9757,-0.978303
640,656900,-25.975,-1.03067
641,663592,-25.9958,-0.848732
642,670353,-25.9906,-1.08411
643,677183,-26.0323,-0.788627
644,684082,-25.9818,-1.3539
645,691052,-25.9871,-1.04706
646,698093,-25.9831,-1.40099
647,705205,-25.9959,-1.22561
648,712390,-25.9679,-0.810984
649,719648,-25.9911,-1.23902
650,726980,-25.9819,-1.11744
651,734387,-25.9602,-1.24263
652,741869,-25.9687,-1.62574
653,749427,-25.9652,-0.942917
654,757063,-25.9906,-0.889583
655,764776,-25.9355,-0.146962
656,772568,-25.9704,-2.122
657,780439,-25.9468,-1.54996
658,788390,-25.9411,-0.975916
659,796423,-25.9142,-1.1265
660,804537,-25.8958,-0.750264
661,812734,-25.9428,-1.31116
662,821014,-25.9573,-0.823413
663,829379,-25.9536,-1.56727
664,837829,-25.9294,-0.808132
665,846365,-25.932,-2.20833
666,854988,-25.8777,-0.978158
667,863699,-25.9428,-1.14222
668,872499,-25.9354,-1.17555
669,881388,-25.9137,-0.457987
670,890368,-25.9158,-1.07418
671,899439,-25.8626,-0.598825
672,908603,-25.9136,-1.73505
673,917860,-25.951,-1.61675
674,927211,-25.902,-0.255579
675,936658,-25.8693,-0.134551
676,946201,-25.8906,-1.63229
677,955841,-25.9564,-2.45855
678,965580,-25.8678,-1.65924
679,975417,-25.9102,-1.2417
680,985355,-25.8282,-2.75931
681,995394,-25.9144,-2.61044
682,1.00554e+06,-25.9149,-1.4015
683,1.01578e+06,-25.8747,-1.90364
684,1.02613e+06,-25.9123,-3.08143
685,1.03658e+06,-25.9446,-1.28163
686,1.04715e+06,-25.9261,-1.72903
687,1.05781e+06,-25.9007,-0.840186
688,1.06859e+06,-25.9461,-1.66127
689,1.07948e+06,-25.932,-1.84456
690,1.09048e+06,-25.9442,-1.74155
691,1.10159e+06,-25.9293,-1.81981
692,1.11281e+06,-25.9023,-1.07247
693,1.12415e+06,-25.9039,-1.1627
694,1.1356e+06,-25.8855,-1.39118
695,1.14717e+06,-25.8685,-1.0502
696,1.15886e+06,-25.9252,-0.902166
697,1.17066e+06,-25.9249,-1.52914
698,1.18259e+06,-25.9351,-2.01078
699,1.19464e+06,-25.9336,-2.00314
700,1.20681e+06,-25.9146,-2.64027
701,1.21911e+06,-25.9498,-0.988042
702,1.23153e+06,-25.926,-2.01928
703,1.24408e+06,-25.9137,-2.10248
704,1.25675e+06,-25.9085,-2.38458
705,1.26955e+06,-25.9409,-2.53373
706,1.28249e+06,-25.9273,-2.11082
707,1.29556e+06,-25.9106,-3.02939
708,1.30876e+06,-25.9455,-1.90224
709,1.32209e+06,-25.8914,-2.08861
710,1.33556e+06,-25.9396,-2.56974
711,1.34917e+06,-25.955,-2.3042
712,1.36291e+06,-25.8685,-1.85344
713,1.3768e+06,-25.878,-2.19853
714,1.39082e+06,-25.9308,-2.86003
715,1.405e+06,-25.9238,-2.04634
716,1.41931e+06,-25.8781,-2.45009
717,1.43377e+06,-25.862,-1.71254
718,1.44838e+06,-25.9495,-2.60054
719,1.46313e+06,-25.9275,-1.82952
720,1.47804e+06,-25.8946,-1.60709
721,1.4931e+06,-25.8654,-1.58649
722,1.50831e+06,-25.9104,-2.20379
723,1.52368e+06,-25.919,-2.54817
724,1.5392e+06,-25.9157,-2.84166
725,1.55488e+06,-25.9095,-2.77112
726,1.57073e+06,-25.9075,-2.79318
727,1.58673e+06,-25.8805,-3.53216
728,1.6029e+06,-25.8959,-1.98957
729,1.61923e+06,-25.9062,-3.0416
730,1.63572e+06,-25.8829,-2.57605
731,1.65239e+06,-25.8792,-2.9682
732,1.66922e+06,-25.9074,-2.16663
733,1.68623e+06,-25.9194,-2.23182
734,1.70341e+06,-25.913,-2.69703
735,1.72077e+06,-25.8674,-2.44143
736,1.7383e+06,-25.9262,-2.24652
737,1.75601e+06,-25.8883,-2.65288
738,1.7739e+06,-25.9169,-3.01861
739,1.79197e+06,-25.9142,-1.99193
740,1.81023e+06,-25.9185,-2.99452
741,1.82867e+06,-25.97,-4.04708
742,1.8473e+06,-25.8891,-2.57323
743,1.86612e+06,-25.9173,-1.93833
744,1.88514e+06,-25.8874,-3.08715
745,1.90434e+06,-25.9171,-3.00217
746,1.92374e+06,-25.9112,-2.88885
