;Scopy version,f4beeb1
;Exported on,Friday December 06/12/2024
;Device,M2K
;Nr of samples,1000
;Sample rate,0
;Tool,Network Analyzer
;Additional Information,Reference channel: 1
Sample,Frequency(Hz),Magnitude(dB),Phase(°)
61,1855.85,-39.4634,0.392442
62,1874.76,-39.4683,-0.0457556
63,1893.86,-39.468,0.0841151
64,1913.15,-39.4817,-0.30026
65,1932.65,-39.4749,0.197137
66,1952.34,-39.4882,-0.0837392
67,1972.23,-39.4786,-0.190799
68,1992.32,-39.491,0.240874
69,2012.62,-39.4813,0.143448
70,2033.12,-39.4837,0.0923127
71,2053.84,-39.5077,0.308475
72,2074.76,-39.4943,0.0814796
73,2095.9,-39.5002,0.27357
74,2117.26,-39.4927,0.467273
75,2138.83,-39.4997,0.197366
76,2160.62,-39.4908,-0.316965
77,2182.63,-39.5044,0.125006
78,2204.87,-39.5063,-0.235978
79,2227.33,-39.5007,0.0533051
80,2250.03,-39.513,-0.249867
81,2272.95,-39.4929,0.0278787
82,2296.11,-39.5042,0.390161
83,2319.5,-39.5069,0.131042
84,2343.13,-39.4949,-0.13799
85,2367,-39.5112,0.200239
86,2391.12,-39.5038,-0.0406022
87,2415.48,-39.498,-0.0172046
88,2440.09,-39.5107,-0.0301373
89,2464.95,-39.4993,0.000282861
90,2490.07,-39.5046,-0.188261
91,2515.44,-39.5042,-0.158214
92,2541.06,-39.4926,-0.55975
93,2566.95,-39.5052,-0.273603
94,2593.11,-39.5073,-0.381505
95,2619.52,-39.4993,-0.0699018
96,2646.21,-39.5047,-0.00642002
97,2673.17,-39.4999,0.0725454
98,2700.41,-39.4975,-0.130487
99,2727.92,-39.5317,0.197068
100,2755.71,-39.4977,0.000725958
101,2783.79,-39.5064,0.379087
102,2812.15,-39.5212,-0.286622
103,2840.8,-39.5175,0.0527843
104,2869.75,-39.5192,-0.200151
105,2898.98,-39.5111,0.133478
106,2928.52,-39.5328,-0.0174591
107,2958.36,-39.5291,0.111338
108,2988.5,-39.535,-0.139203
109,3018.95,-39.5398,0.158138
110,3049.7,-39.5457,-0.462714
111,3080.78,-39.5371,-0.274829
112,3112.16,-39.5584,-0.0778873
113,3143.87,-39.5627,-0.251343
114,3175.9,-39.5845,-0.46068
115,3208.26,-39.5732,0.0639002
116,3240.95,-39.5817,-0.568215
117,3273.97,-39.5802,-0.355899
118,3307.32,-39.5937,-0.121299
119,3341.02,-39.6061,-0.42036
120,3375.06,-39.6125,-0.0476687
121,3409.44,-39.5921,0.0945278
122,3444.18,-39.6002,0.109109
123,3479.27,-39.6233,-0.194295
124,3514.72,-39.644,0.119529
125,3550.53,-39.634,-0.0456749
126,3586.7,-39.6438,-0.418563
127,3623.24,-39.6249,-0.246288
128,3660.16,-39.6319,-0.425859
129,3697.45,-39.65,-0.411122
130,3735.12,-39.6639,0.0118573
131,3773.17,-39.6512,-0.754016
132,3811.62,-39.6413,-0.236103
133,3850.45,-39.7007,-0.310047
134,3889.68,-39.6675,0.157113
135,3929.31,-39.661,-0.101716
136,3969.34,-39.6428,-0.0770849
137,4009.78,-39.6273,0.21037
138,4050.64,-39.669,-0.666741
139,4091.91,-39.656,-0.226682
140,4133.6,-39.6808,-0.302829
141,4175.71,-39.6426,0.342312
142,4218.25,-39.6579,-0.378361
143,4261.23,-39.6655,-0.575682
144,4304.64,-39.6434,-0.0818262
145,4348.5,-39.6799,-0.0515361
146,4392.81,-39.6591,0.0849864
147,4437.56,-39.6785,-0.685511
148,4482.77,-39.6702,-0.619073
149,4528.44,-39.6783,-0.737637
150,4574.58,-39.6892,-0.318117
151,4621.19,-39.6827,-0.433981
152,4668.27,-39.6688,-0.454447
153,4715.83,-39.6809,-0.255312
154,4763.88,-39.6817,0.895607
155,4812.41,-39.6805,0.0405768
156,4861.45,-39.695,-0.489766
157,4910.98,-39.6987,-1.02824
158,4961.01,-39.6986,-0.90404
159,5011.55,-39.6946,-0.497351
160,5062.61,-39.7355,-0.668358
161,5114.19,-39.7047,-0.374259
162,5166.3,-39.728,-0.232776
163,5218.93,-39.7169,-0.217197
164,5272.11,-39.6992,-0.187416
165,5325.82,-39.7202,-0.519387
166,5380.08,-39.7148,-0.398193
167,5434.9,-39.6973,-0.447523
168,5490.27,-39.726,-0.491373
169,5546.2,-39.7206,-1.13215
170,5602.71,-39.7663,-0.315099
171,5659.79,-39.7375,-0.47272
172,5717.46,-39.7747,-0.51639
173,5775.71,-39.7843,-1.18359
174,5834.55,-39.7759,-0.522774
175,5894,-39.7518,0.494989
176,5954.05,-39.7438,-0.0840032
177,6014.71,-39.7774,-0.449409
178,6075.99,-39.7795,0.241168
179,6137.89,-39.8055,0.34712
180,6200.43,-39.7868,-0.191194
181,6263.6,-39.7833,-0.155252
182,6327.41,-39.7831,-0.528822
183,6391.88,-39.7843,0.0975693
184,6457,-39.7792,-0.693461
185,6522.79,-39.8248,-0.078389
186,6589.25,-39.7861,-0.222672
187,6656.38,-39.8078,-0.131635
188,6724.2,-39.8485,0.421011
189,6792.7,-39.8585,-0.0614314
190,6861.91,-39.8492,-0.630607
191,6931.82,-39.8307,-0.671394
192,7002.45,-39.8616,0.230713
193,7073.79,-39.8444,-0.227462
194,7145.86,-39.9021,0.168226
195,7218.66,-39.8587,0.420638
196,7292.21,-39.8815,-0.117166
197,7366.5,-39.8704,-0.0832659
198,7441.56,-39.8844,-0.124013
199,7517.37,-39.8321,-0.228359
200,7593.96,-39.8824,-0.482631
201,7671.33,-39.8378,-0.390324
202,7749.49,-39.8426,-0.457419
203,7828.44,-39.8332,-0.150137
204,7908.2,-39.8172,-0.425812
205,7988.77,-39.8403,-0.0572416
206,8070.17,-39.8393,0.610354
207,8152.39,-39.8581,0.251162
208,8235.45,-39.849,-0.412322
209,8319.35,-39.8965,-0.301956
210,8404.11,-39.8369,0.260269
211,8489.74,-39.8382,-0.783346
212,8576.23,-39.8489,0.0919209
213,8663.61,-39.85,-0.275631
214,8751.88,-39.8357,-0.181252
215,8841.05,-39.8315,0.07474
216,8931.12,-39.8859,-0.2356
217,9022.11,-39.8536,0.199126
218,9114.03,-39.8223,-0.325076
219,9206.89,-39.8564,-0.313604
220,9300.69,-39.8226,0.602514
221,9395.45,-39.8102,-0.489283
222,9491.18,-39.8145,0.464714
223,9587.87,-39.8199,0.723401
224,9685.56,-39.7917,-0.924405
225,9784.24,-39.7882,-0.106333
226,9883.92,-39.7754,-0.505817
227,9984.62,-39.8047,-0.641515
228,10086.4,-39.5019,0.0969975
229,10189.1,-39.5207,0.140632
230,10292.9,-39.5066,-0.183588
231,10397.8,-39.5241,-0.173843
232,10503.7,-39.513,-0.423389
233,10610.7,-39.5026,-0.235671
234,10718.8,-39.5404,-0.137847
235,10828.1,-39.5173,0.00854777
236,10938.4,-39.5181,-0.12928
237,11049.8,-39.4753,0.031449
238,11162.4,-39.5027,0.00207484
239,11276.1,-39.5169,-0.137709
240,11391,-39.5121,0.017196
241,11507.1,-39.5319,0.0571357
242,11624.3,-39.5077,-0.0357224
243,11742.7,-39.4972,-0.0846658
244,11862.4,-39.5209,0.0133297
245,11983.2,-39.5331,-0.184718
246,12105.3,-39.5061,-0.0630613
247,12228.7,-39.5229,-0.0191508
248,12353.2,-39.5164,0.159697
249,12479.1,-39.5386,0.0380958
250,12606.2,-39.5563,-0.163607
251,12734.7,-39.5501,-0.0518608
252,12864.4,-39.5473,0.0920453
253,12995.5,-39.5396,-0.0980001
254,13127.9,-39.5343,0.0259841
255,13261.6,-39.5215,-0.122653
256,13396.8,-39.5427,0.0323065
257,13533.2,-39.5646,0.0973459
258,13671.1,-39.5362,-0.179766
259,13810.4,-39.5594,0.329814
260,13951.1,-39.5402,-0.567338
261,14093.3,-39.5187,0.00219709
262,14236.8,-39.5646,-0.050878
263,14381.9,-39.5533,-0.276908
264,14528.4,-39.5602,-0.151465
265,14676.4,-39.5585,0.106422
266,14826,-39.5573,-0.194083
267,14977,-39.5624,-0.072607
268,15129.6,-39.568,0.048686
269,15283.8,-39.5911,-0.0469877
270,15439.5,-39.5944,-0.152829
271,15596.8,-39.5846,0.45725
272,15755.7,-39.5866,-0.254427
273,15916.2,-39.5981,-0.0633156
274,16078.4,-39.6072,-0.142476
275,16242.2,-39.5939,0.0965559
276,16407.7,-39.6161,0.0857469
277,16574.8,-39.5863,0.0584516
278,16743.7,-39.6246,-0.0824866
279,16914.3,-39.6056,-0.0486003
280,17086.6,-39.6211,-0.18828
281,17260.7,-39.599,-0.282715
282,17436.5,-39.6042,0.367806
283,17614.2,-39.5929,-0.337927
284,17793.7,-39.6135,0.286872
285,17974.9,-39.6201,0.107254
286,18158.1,-39.6308,0.0887104
287,18343.1,-39.6049,-0.110784
288,18530,-39.5987,-0.158186
289,18718.8,-39.6449,-0.0936963
290,18909.5,-39.6176,0.028933
291,19102.1,-39.5866,-0.422385
292,19296.7,-39.5841,0.283869
293,19493.3,-39.6095,-0.254295
294,19691.9,-39.6374,0.0741159
295,19892.6,-39.6175,-0.407768
296,20095.2,-39.6345,0.31369
297,20300,-39.6094,-0.464888
298,20506.8,-39.6309,-0.116627
299,20715.7,-39.6466,-0.363279
300,20926.8,-39.6396,0.0343114
301,21140,-39.6148,-0.598593
302,21355.4,-39.619,-0.423459
303,21573,-39.6325,0.265114
304,21792.8,-39.6024,-0.0433492
305,22014.8,-39.6287,-0.00798598
306,22239.1,-39.6261,-0.0565015
307,22465.7,-39.6196,-0.124535
308,22694.5,-39.6239,0.0381963
309,22925.8,-39.6214,-0.259874
310,23159.3,-39.6085,-0.0272011
311,23395.3,-39.6084,-0.250735
312,23633.7,-39.6028,0.0376524
313,23874.4,-39.6155,-0.411089
314,24117.7,-39.6018,-0.109582
315,24363.4,-39.6036,0.0555999
316,24611.6,-39.6297,-0.172497
317,24862.4,-39.6162,-0.513661
318,25115.7,-39.6205,-0.0542303
319,25371.6,-39.6399,-0.00150335
320,25630.1,-39.6509,-0.385023
321,25891.2,-39.6402,-0.571359
322,26155,-39.6664,0.14055
323,26421.4,-39.655,-0.20534
324,26690.6,-39.6636,-0.609319
325,26962.6,-39.6392,-0.223404
326,27237.3,-39.6539,-0.52804
327,27514.8,-39.6835,0.132338
328,27795.1,-39.6735,0.00738971
329,28078.3,-39.6849,-0.490465
330,28364.4,-39.6561,0.15987
331,28653.3,-39.6852,0.419063
332,28945.3,-39.6465,-0.0362171
333,29240.2,-39.6849,-0.199177
334,29538.1,-39.6921,-0.198649
335,29839,-39.7044,-0.490563
336,30143,-39.7112,-0.544403
337,30450.1,-39.6729,0.153437
338,30760.4,-39.6936,0.0222793
339,31073.8,-39.6798,-0.593233
340,31390.4,-39.7249,0.408009
341,31710.2,-39.6873,-0.791918
342,32033.3,-39.6735,-0.278227
343,32359.6,-39.7064,0.146096
344,32689.3,-39.7301,-0.205666
345,33022.4,-39.7136,-0.0640492
346,33358.8,-39.7357,-0.268213
347,33698.7,-39.7195,-0.367017
348,34042,-39.7271,0.222293
349,34388.8,-39.7294,0.0701377
350,34739.2,-39.7122,0.0214846
351,35093.1,-39.7203,0.0872743
352,35450.7,-39.7219,-0.227706
353,35811.9,-39.7261,-0.45015
354,36176.7,-39.7399,0.69036
355,36545.3,-39.7313,0.120242
356,36917.6,-39.7398,0.248171
357,37293.8,-39.7331,-0.348693
358,37673.7,-39.7378,-0.102653
359,38057.6,-39.7524,-0.435223
360,38445.3,-39.7719,-0.285996
361,38837,-39.7759,0.361582
362,39232.7,-39.7288,0.0494933
363,39632.4,-39.7638,-0.237022
364,40036.2,-39.7406,-0.284605
365,40444.1,-39.7498,0.175277
366,40856.1,-39.7861,0.131741
367,41272.4,-39.7763,-0.301548
368,41692.9,-39.7946,-0.0974367
369,42117.7,-39.7609,-0.440768
370,42546.8,-39.7694,-0.987614
371,42980.3,-39.781,-0.18831
372,43418.2,-39.7549,0.301321
373,43860.5,-39.807,-0.189043
374,44307.4,-39.8089,-0.525854
375,44758.8,-39.8215,0.309446
376,45214.8,-39.8073,-0.363031
377,45675.5,-39.8104,-0.335292
378,46140.8,-39.7887,-0.148757
379,46610.9,-39.8116,0.0340403
380,47085.8,-39.8034,-0.121586
381,47565.5,-39.8247,-0.0314653
382,48050.2,-39.8215,-0.0424847
383,48539.7,-39.8471,-0.139406
384,49034.2,-39.8181,-0.26202
385,49533.8,-39.8361,-0.164343
386,50038.5,-39.8385,0.420114
387,50548.3,-39.8548,-0.436028
388,51063.3,-39.8362,-0.455187
389,51583.5,-39.8697,-0.0476104
390,52109.1,-39.849,0.242051
391,52640,-39.8757,0.785078
392,53176.3,-39.8884,0.220675
393,53718.1,-39.8496,-0.478161
394,54265.4,-39.8836,-0.0756486
395,54818.3,-39.8752,-0.496615
396,55376.8,-39.9273,0.158145
397,55941,-39.9069,0.425081
398,56510.9,-39.9227,0.0958323
399,57086.7,-39.8982,0.0949198
400,57668.3,-39.9153,-0.226636
401,58255.8,-39.9294,-0.0791044
402,58849.3,-39.8849,-0.35956
403,59448.9,-39.9056,-0.242772
404,60054.6,-39.8979,0.698312
405,60666.5,-39.912,-0.298453
406,61284.5,-39.8834,-0.289771
407,61908.9,-39.92,0.409236
408,62539.7,-39.8893,0.650484
409,63176.9,-39.9073,-0.378157
410,63820.5,-39.881,0.0421357
411,64470.7,-39.9178,0.301484
412,65127.6,-39.9232,-0.0740866
413,65791.1,-39.9253,-0.642764
414,66461.4,-39.9137,-0.0356374
415,67138.6,-39.9029,0.315215
416,67822.6,-39.9532,0.214972
417,68513.6,-39.926,0.09094
418,69211.6,-39.9242,0.572845
419,69916.8,-39.8717,0.042674
420,70629.1,-39.8777,0.555668
421,71348.7,-39.9288,-0.270484
422,72075.6,-39.8969,-0.971759
423,72810,-39.8873,-0.0846249
424,73551.8,-39.8625,-0.0864503
425,74301.1,-39.9366,-0.497881
426,75058.1,-39.9249,-0.0897992
427,75822.9,-39.878,-0.040016
428,76595.4,-39.8483,0.136632
429,77375.7,-39.8804,-0.257737
430,78164.1,-39.8758,-0.418127
431,78960.4,-39.8875,0.0762002
432,79764.9,-39.9144,0.111613
433,80577.6,-39.9103,0.0849601
434,81398.5,-39.8884,-0.53701
435,82227.8,-39.8642,-0.255082
436,83065.6,-39.8618,0.153005
437,83911.9,-39.877,-0.0273726
438,84766.8,-39.8647,-0.421832
439,85630.5,-39.8696,-0.176954
440,86502.9,-39.8656,-0.194591
441,87384.2,-39.8984,-0.820795
442,88274.5,-39.8921,-0.530256
443,89173.9,-39.8456,0.209124
444,90082.4,-39.8329,0.489452
445,91000.2,-39.8625,-0.300119
446,91927.3,-39.8613,0.00945822
447,92863.9,-39.7885,-0.178546
448,93810.1,-39.7647,-0.467801
449,94765.8,-39.7992,0.170384
450,95731.3,-39.8317,-0.236008
451,96706.7,-39.7671,-0.256672
452,97691.9,-39.7731,-0.419479
453,98687.3,-39.7728,-0.282127
454,99692.7,-39.7,-0.69172
455,100708,-39.66,0.0750597
456,101734,-39.6359,-0.239649
457,102771,-39.6667,0.0401456
458,103818,-39.6218,-0.41681
459,104876,-39.69,-0.612223
460,105944,-39.6731,-0.695476
461,107024,-39.6745,0.235094
462,108114,-39.6801,0.0972878
463,109216,-39.6783,-0.561136
464,110328,-39.6816,-0.134433
465,111452,-39.6962,-0.551494
466,112588,-39.7074,0.0428277
467,113735,-39.6977,0.319599
468,114894,-39.6753,0.73687
469,116064,-39.7041,0.318142
470,117247,-39.7174,-0.00297099
471,118441,-39.7066,-0.273641
472,119648,-39.69,0.209821
473,120867,-39.685,-0.665548
474,122098,-39.6913,0.218988
475,123342,-39.6819,-0.0156193
476,124599,-39.6959,0.486072
477,125869,-39.7238,0.649238
478,127151,-39.6883,0.175759
479,128446,-39.6784,0.225864
480,129755,-39.6778,-0.382164
481,131077,-39.7209,-0.197422
482,132413,-39.7152,0.251376
483,133762,-39.6932,0.269343
484,135124,-39.6759,-0.597759
485,136501,-39.6861,1.00603
486,137892,-39.6881,-0.0604782
487,139297,-39.7059,0.0141146
488,140716,-39.7148,0.299861
489,142150,-39.6911,0.411227
490,143598,-39.7104,0.493248
491,145061,-39.6797,-0.516003
492,146539,-39.6802,0.400802
493,148032,-39.6902,-0.0384578
494,149540,-39.6701,-0.450876
495,151063,-39.704,0.0604956
496,152603,-39.6872,-0.0516578
497,154157,-39.6943,-0.509988
498,155728,-39.6762,0.304052
499,157315,-39.7105,0.0464257
500,158917,-39.6781,-0.721697
501,160536,-39.6807,0.16752
502,162172,-39.6667,0.452703
503,163824,-39.6663,0.141013
504,165493,-39.6897,-0.0975326
505,167179,-39.7011,0.566083
506,168883,-39.686,-0.421914
507,170603,-39.6774,0.253026
508,172342,-39.6999,-0.388577
509,174097,-39.667,0.114635
510,175871,-39.7122,-0.165013
511,177663,-39.6717,0.380741
512,179473,-39.6759,-0.12283
513,181302,-39.7093,-0.13606
514,183149,-39.725,0.342358
515,185015,-39.7051,-0.466281
516,186900,-39.678,0.268065
517,188804,-39.705,-0.240243
518,190728,-39.7134,-0.565586
519,192671,-39.7215,-0.126806
520,194634,-39.735,-0.169121
521,196617,-39.6883,-0.0932013
522,198620,-39.716,0.926087
523,200643,-39.7151,-0.522101
524,202688,-39.7066,0.00391112
525,204753,-39.6946,-1.09807
526,206839,-39.7136,-0.605463
527,208946,-39.7443,-0.13564
528,211075,-39.7262,-0.326018
529,213225,-39.7207,-0.127713
530,215398,-39.7153,0.0242501
531,217592,-39.7011,0.187677
532,219809,-39.7106,-0.110731
533,222049,-39.6977,-0.393012
534,224311,-39.7329,0.0638022
535,226596,-39.7362,0.350627
536,228905,-39.7206,-0.422346
537,231237,-39.7365,0.436765
538,233593,-39.7034,-0.122933
539,235973,-39.7129,-0.68651
540,238377,-39.72,0.652503
541,240806,-39.7212,-0.258162
542,243259,-39.7338,-1.10659
543,245738,-39.7112,-0.145134
544,248241,-39.7316,-0.557408
545,250771,-39.7098,0.10364
546,253326,-39.7302,0.246418
547,255906,-39.6997,0.905082
548,258514,-39.6873,0.585022
549,261148,-39.7184,-0.590872
550,263808,-39.7686,0.0155099
551,266496,-39.7477,0.027778
552,269211,-39.7456,-0.571007
553,271954,-39.7068,-0.0524903
554,274725,-39.6985,0.351662
555,277524,-39.7394,0.321515
556,280351,-39.7494,0.287247
557,283207,-39.7462,-0.589672
558,286093,-39.7503,0.368281
559,289008,-39.6958,-0.658442
560,291952,-39.6959,-0.0884677
561,294927,-39.7355,-0.305463
562,297931,-39.7352,-0.0571356
563,300967,-39.7209,-0.153109
564,304033,-39.735,0.117726
565,307131,-39.7483,-0.123723
566,310260,-39.7481,0.31791
567,313421,-39.7091,-0.333416
568,316614,-39.717,-0.10157
569,319840,-39.7292,-0.0696998
570,323099,-39.7406,-0.686886
571,326390,-39.7015,-0.666146
572,329716,-39.7636,-0.108409
573,333075,-39.7461,-0.309563
574,336469,-39.7663,-0.195054
575,339897,-39.7286,0.26688
576,343360,-39.6923,-0.245818
577,346858,-39.7861,-0.0855543
578,350392,-39.7837,-0.392866
579,353962,-39.7872,-1.31878
580,357568,-39.7776,-0.710522
581,361211,-39.7597,-0.584955
582,364891,-39.7566,-0.451071
583,368609,-39.7455,0.0810626
584,372364,-39.7818,-0.127573
585,376158,-39.7537,-1.12483
586,379990,-39.7947,-1.87029
587,383862,-39.7767,-0.203838
588,387773,-39.7495,-0.218739
589,391724,-39.7485,-0.464832
590,395715,-39.7723,-0.41347
591,399746,-39.7914,-0.296399
592,403819,-39.7231,0.294011
593,407933,-39.7715,-0.654431
594,412089,-39.7902,-0.426632
595,416288,-39.7637,-1.17363
596,420529,-39.7125,-0.529565
597,424814,-39.7703,-0.520992
598,429142,-39.8225,-0.383967
599,433514,-39.809,-1.33173
600,437931,-39.7763,-0.766262
601,442392,-39.7783,-0.416691
602,446900,-39.7174,-0.54428
603,451453,-39.8143,0.514145
604,456052,-39.8044,-0.262173
605,460699,-39.8001,-1.62196
606,465393,-39.7135,-0.660661
607,470134,-39.7909,-0.669862
608,474924,-39.7838,-0.323809
609,479763,-39.8639,0.304134
610,484651,-39.832,-1.82426
611,489588,-39.796,-0.171263
612,494577,-39.823,-0.568187
613,499615,-39.7749,-1.75623
614,504706,-39.8136,-0.614824
615,509848,-39.7685,-0.815183
616,515042,-39.7996,-0.30443
617,520290,-39.8141,-1.41303
618,525591,-39.7751,0.86188
619,530945,-39.8841,-0.576583
620,536355,-39.8279,0.446001
621,541819,-39.8522,-0.467246
622,547340,-39.81,-0.765573
623,552916,-39.849,-0.973794
624,558549,-39.8867,-1.00193
625,564240,-39.8578,-0.269385
626,569989,-39.8508,0.343922
627,575796,-39.7972,0.340974
628,581662,-39.8918,-0.47736
629,587589,-39.8415,-0.538849
630,593575,-39.8416,0.690564
631,599623,-39.8916,-1.35488
632,605732,-39.8125,0.115711
633,611903,-39.9205,-1.27459
634,618137,-39.8621,-1.53891
635,624435,-39.9397,-0.221473
636,630797,-39.9206,-1.05515
637,637224,-39.8837,-0.260843
638,643716,-39.9074,-0.124546
639,650275,-39.9133,0.0271459
640,656900,-39.8435,-0.747378
641,663592,-39.8706,-1.56051
642,670353,-39.8814,-0.618716
643,677183,-39.8797,-1.29624
644,684082,-39.9096,-0.443549
645,691052,-39.9287,0.405094
646,698093,-39.9564,-1.07637
647,705205,-39.8692,-0.36147
648,712390,-39.904,-1.61906
649,719648,-39.8913,-0.800054
650,726980,-39.8905,-0.685359
651,734387,-39.907,-0.706824
652,741869,-39.8693,-0.284275
653,749427,-39.8856,-0.935037
654,757063,-39.9071,-0.679083
655,764776,-39.8736,-0.497416
656,772568,-39.8725,-0.592931
657,780439,-39.8685,-0.798173
658,788390,-39.8321,-1.90679
659,796423,-39.9475,-0.494413
660,804537,-39.9234,-0.518279
661,812734,-39.8911,-1.14933
662,821014,-39.9286,-0.997134
663,829379,-39.8732,-0.846603
664,837829,-39.8579,-1.02938
665,846365,-39.9047,0.00595037
666,854988,-39.8969,-0.780552
667,863699,-39.8449,-0.859325
668,872499,-39.8762,0.18029
669,881388,-39.8202,-0.894434
670,890368,-39.8627,-0.551681
671,899439,-39.8413,-1.23104
672,908603,-39.8283,-0.210435
673,917860,-39.7747,-0.326024
674,927211,-39.8618,0.298597
675,936658,-39.8562,-0.363616
676,946201,-39.8372,-1.0126
677,955841,-39.8328,-0.40656
678,965580,-39.7665,-0.997078
679,975417,-39.8595,-0.34439
680,985355,-39.8197,-0.401608
681,995394,-39.8072,-1.24792
682,1.00554e+06,-39.7765,-1.24987
683,1.01578e+06,-39.8076,-0.322939
684,1.02613e+06,-39.7716,0.211437
685,1.03658e+06,-39.7933,-0.25485
686,1.04715e+06,-39.775,-0.811437
687,1.05781e+06,-39.7763,-0.133714
688,1.06859e+06,-39.7648,-1.79587
689,1.07948e+06,-39.7616,-0.403137
690,1.09048e+06,-39.7926,-0.471888
691,1.10159e+06,-39.8176,-1.87363
692,1.11281e+06,-39.7944,-1.20429
693,1.12415e+06,-39.8521,-0.603789
694,1.1356e+06,-39.8193,0.0218642
695,1.14717e+06,-39.8316,-1.37166
696,1.15886e+06,-39.8278,-1.98151
697,1.17066e+06,-39.8386,-2.21837
698,1.18259e+06,-39.8059,-0.279548
699,1.19464e+06,-39.7962,-1.7596
700,1.20681e+06,-39.7845,0.186268
701,1.21911e+06,-39.8017,-1.48394
702,1.23153e+06,-39.7947,-0.786569
703,1.24408e+06,-39.7643,0.649812
704,1.25675e+06,-39.7199,-1.51464
705,1.26955e+06,-39.8387,-1.96413
706,1.28249e+06,-39.8274,-1.06196
707,1.29556e+06,-39.7996,-0.099548
708,1.30876e+06,-39.7609,0.438889
709,1.32209e+06,-39.7931,-0.629218
710,1.33556e+06,-39.7948,-0.733788
711,1.34917e+06,-39.8021,-1.3915
712,1.36291e+06,-39.8161,-0.519115
713,1.3768e+06,-39.8068,-0.351254
714,1.39082e+06,-39.8613,-1.30367
715,1.405e+06,-39.7848,-0.374195
716,1.41931e+06,-39.801,-0.386295
717,1.43377e+06,-39.8063,-0.786326
718,1.44838e+06,-39.8043,-1.20504
719,1.46313e+06,-39.7513,-0.15026
720,1.47804e+06,-39.8012,-1.01949
721,1.4931e+06,-39.7969,-1.22448
722,1.50831e+06,-39.8465,-1.23684
723,1.52368e+06,-39.8393,-1.75589
724,1.5392e+06,-39.7847,-0.757853
725,1.55488e+06,-39.8054,-0.128026
726,1.57073e+06,-39.7945,-1.05703
727,1.58673e+06,-39.7599,-1.52168
728,1.6029e+06,-39.808,-2.21916
729,1.61923e+06,-39.8641,-1.67086
730,1.63572e+06,-39.8182,-1.00235
731,1.65239e+06,-39.8183,-0.684512
732,1.66922e+06,-39.8396,-0.48438
733,1.68623e+06,-39.8187,-0.491058
734,1.70341e+06,-39.8438,-0.669871
735,1.72077e+06,-39.8052,-1.73213
736,1.7383e+06,-39.8335,-2.41757
737,1.75601e+06,-39.8297,-1.78987
738,1.7739e+06,-39.814,-1.39945
739,1.79197e+06,-39.8288,-1.60095
740,1.81023e+06,-39.8047,-0.542311
741,1.82867e+06,-39.8281,-0.995738
742,1.8473e+06,-39.8822,-0.491621
743,1.86612e+06,-39.7677,-0.986527
744,1.88514e+06,-39.8317,-1.20878
745,1.90434e+06,-39.8257,-1.58623
746,1.92374e+06,-39.8281,-0.909862
747,1.94334e+06,-39.8092,-0.901377
748,1.96314e+06,-39.8333,-0.432608
